4824,MON AUG 16 01:04:15 2021,3853462,CAR,2	4932	PC46C4A27, 4
4825,FRI AUG 13 19:50:01 2021,8372274,VAN,2	4170	PC8CA1B15,16 18:59:43
4826,THU AUG 12 02:06:08 2021,9644412,CAR,2	4032	PC578F087,17 16:31:01
4827,SAT AUG 14 23:54:33 2021,4251576,VAN,2	4730	PC7DC0964,15 22:51:41
4828,SUN AUG  1 16:40:37 2021,6728356,TRUCK,4	4535	PC1BC7FA5,22 17:21:57
4829,SUN AUG  1 08:10:29 2021,1450116,CAR,2	4064	PC0B32B5B,30 18:05:24
4830,TUE AUG  3 01:25:30 2021,5688580,CAR,2	4657	PCC591410, 9
4831,WED AUG 18 14:32:18 2021,4522860,VAN,2	4631	PCFFF6463,20 23:49:35
4832,MON AUG 16 22:51:03 2021,1513439,VAN,2	4219	PC40E6113, 7
4833,FRI AUG 13 14:21:23 2021,4343643,VAN,2	4802	PCBDD55F1, 3
4834,THU AUG 12 20:02:40 2021,1429500,CAR,2	4655	PCF9CAB22,22 02:34:07
4835,SUN AUG 22 06:24:30 2021,5549560,CAR,2	4130	PC9F22103,10 18:14:32
4836,SAT AUG 14 09:46:05 2021,5814883,TRUCK,4	4166	PCE450C55, 3
4837,THU AUG 12 08:46:47 2021,6229791,VAN,2	4886	PC4D892D7,11 15:23:21
4838,SAT AUG  7 01:06:47 2021,5514843,CAR,2	4514	PC374C341,10 06:44:33
4839,MON AUG 16 20:25:02 2021,3268356,VAN,2	4542	PC3E57E3D, 4
4840,SAT AUG 21 10:57:11 2021,9599545,VAN,2	4988	PC46BE0B2, 2
4841,FRI AUG  6 14:41:36 2021,6886766,CAR,2	4259	PCBB65EF4,16 09:39:12
4842,SUN AUG  8 07:46:39 2021,5057421,CAR,2	4719	PCBD66B01, 5
4843,SAT AUG  7 23:16:20 2021,6409800,CAR,2	4227	PCD8346A6,17 04:15:19
4844,TUE AUG 10 18:30:59 2021,1207146,VAN,2	4091	PC2E099B4, 1
4845,THU AUG 12 20:09:02 2021,6393963,CAR,2	4473	PC51FDD60, 6
4846,FRI AUG 13 02:21:52 2021,2530043,TRUCK,4	4671	PCCAAFB48,10 12:55:40
4847,TUE AUG  3 00:23:46 2021,2030400,CAR,2	4016	PCCD7399B,10 19:54:52
4848,TUE AUG  3 10:51:32 2021,4372340,CAR,2	4541	PCC6A4CD8,17 15:55:06
4849,MON AUG 16 13:41:33 2021,5788009,CAR,2	4284	PC0DB49FD,17 10:07:59
4850,TUE AUG  3 12:23:40 2021,4662178,CAR,2	4934	PC3ED26A2, 2
4851,WED AUG 18 13:21:48 2021,4730783,CAR,2	4468	PC040ADB3,20 05:10:56
4852,FRI AUG 20 16:56:58 2021,2284899,TRUCK,4	4051	PC3B970F2, 3
4853,SUN AUG 15 14:29:57 2021,2150764,CAR,2	4306	PC5D6563A,30 05:35:55
4854,SAT JUL 31 14:50:32 2021,7067444,TRUCK,4	4731	PCFFC2992,16 21:19:38
4855,SUN AUG  1 15:54:46 2021,6149792,VAN,2	4405	PC70CA955,21 23:05:52
4856,SUN AUG  8 03:14:57 2021,7425621,CAR,2	5009	PC70886EC,14 22:25:26
4857,WED AUG 11 00:38:59 2021,5915436,CAR,2	4181	PC4457F74,12 10:41:53
4858,WED AUG 18 22:41:42 2021,7170437,CAR,2	4598	PC5526A36,21 01:00:15
4859,FRI AUG 20 16:09:12 2021,8399463,CAR,2	4597	PCBDB8BB6, 3
4860,TUE AUG 17 22:02:32 2021,182652,CAR,2	4121	PCEC57A8E,14 06:06:07
4861,WED AUG  4 18:50:39 2021,722758,VAN,2	4240	PC72FE04B, 4
4862,MON AUG  2 22:43:39 2021,7383471,CAR,2	4861	PC670F1AC, 8
4863,SUN AUG  8 01:47:21 2021,8255580,TRUCK,4	4173	PC0EB640E,31 00:53:19
4864,SAT AUG 14 03:08:19 2021,5178725,TRUCK,4	4330	PCBD023A3,20 00:08:00
4865,WED AUG  4 14:30:07 2021,4151678,TRUCK,4	4846	PCBABD060,15 00:57:32
4866,SUN AUG 22 08:09:28 2021,5613493,TRUCK,4	4415	PC5E202FC,22 05:00:59
4867,SAT AUG  7 04:19:35 2021,662922,VAN,2	4515	PC6A1B37B, 9
4868,THU AUG 19 02:52:40 2021,2201024,VAN,2	4680	PCC422F4D, 2
4869,TUE AUG 17 16:02:44 2021,6224324,TRUCK,4	4282	PCCE002E5,21 07:34:38
4870,WED AUG 11 05:16:49 2021,4385877,TRUCK,4	4416	PC546F252,16 01:04:15
4871,WED AUG  4 22:18:09 2021,5471533,VAN,2	4881	PCDE20E6F,13 19:50:01
4872,THU AUG 19 09:21:53 2021,4832570,TRUCK,4	4822	PCD1EB220,12 02:06:08
4873,FRI AUG 20 21:36:34 2021,7499758,TRUCK,4	4862	PC3BDDA71,14 23:54:33
4874,MON AUG 16 17:01:25 2021,9177112,CAR,2	4225	PCC1ED0C5, 1
4875,THU JUL 29 14:00:32 2021,6333069,CAR,2	4020	PC2265FB3, 1
4876,FRI AUG 13 06:10:52 2021,2617387,CAR,2	4606	PC0C535B6, 3
4877,WED AUG 11 13:55:42 2021,3591721,TRUCK,4	4874	PC9F481D4,18 14:32:18
4878,SUN AUG  8 16:47:22 2021,2261024,TRUCK,4	4465	PCA227C6B,16 22:51:03
4879,MON AUG  2 18:25:47 2021,9999293,CAR,2	4089	PC3CCA187,13 14:21:23
4880,THU AUG  5 16:25:00 2021,7617439,CAR,2	4074	PCCAFD014,12 20:02:40
4881,SUN AUG 15 03:12:39 2021,3646204,CAR,2	4120	PC6700C62,22 06:24:30
4882,MON AUG  2 13:47:24 2021,4394233,VAN,2	4008	PC5680D80,14 09:46:05
4883,WED AUG 11 03:11:55 2021,4694026,TRUCK,4	4566	PC637A425,12 08:46:47
4884,SAT AUG 14 16:18:25 2021,6913380,CAR,2	4789	PCBE8B2AB, 7
4885,TUE AUG 17 05:04:47 2021,874496,CAR,2	4698	PC8BCEB19,16 20:25:02
4886,FRI AUG 13 23:08:06 2021,3264647,CAR,2	4558	PC575F591,21 10:57:11
4887,WED AUG  4 16:05:44 2021,1361730,CAR,2	4803	PC2BBEEDC, 6
4888,FRI JUL 30 18:56:48 2021,26261,CAR,2	4663	PCA7178EC, 8
4889,SAT AUG 21 08:59:51 2021,309924,CAR,2	4545	PC419B1CB, 7
4890,TUE AUG 10 12:08:17 2021,4138330,TRUCK,4	4659	PC5549650,10 18:30:59
4891,FRI AUG 20 23:54:47 2021,9517087,VAN,2	4791	PC517992F,12 20:09:02
4892,TUE AUG 17 14:45:23 2021,1727096,CAR,2	4811	PCBF83C7A,13 02:21:52
4893,TUE AUG 17 20:41:42 2021,6967658,CAR,2	4197	PCE32ED40, 3
4894,SAT AUG 14 16:38:21 2021,9121359,CAR,2	4336	PCD30AB50, 3
4895,MON AUG  2 14:30:32 2021,8150498,TRUCK,4	4244	PC9F3C86B,16 13:41:33
4896,FRI AUG  6 00:43:42 2021,6453196,CAR,2	4538	PCDE5402C, 3
4897,SAT JUL 31 23:59:04 2021,8815111,CAR,2	4491	PCA52F720,18 13:21:48
4898,WED AUG  4 19:53:12 2021,3486476,CAR,2	4604	PC0553E32,20 16:56:58
4899,FRI AUG  6 06:32:51 2021,3450092,TRUCK,4	4690	PC45CC19A,15 14:29:57
4900,SUN AUG 22 07:02:58 2021,8152403,TRUCK,4	4418	PCF6EECB2,31 14:50:32
4901,SAT AUG  7 06:08:05 2021,803887,CAR,2	4906	PC3D58C5E, 1
4902,THU AUG 19 23:12:55 2021,7254034,CAR,2	4525	PCF64B519, 8
4903,SUN AUG  1 18:59:15 2021,6385006,CAR,2	4193	PC0282AE7,11 00:38:59
4904,WED AUG 11 06:31:07 2021,1554342,VAN,2	4029	PCE319335,18 22:41:42
4905,TUE AUG 17 15:26:17 2021,9607077,CAR,2	4228	PC4F78F1B,20 16:09:12
4906,MON AUG  2 02:39:30 2021,3785983,CAR,2	4145	PC5FBE4B8,17 22:02:32
4907,THU AUG  5 11:12:19 2021,3399915,VAN,2	4526	PCCB07C68, 4
4908,SUN AUG  8 12:12:56 2021,4906215,VAN,2	4381	PC9DD9DCD, 2
4909,SAT AUG 14 05:21:11 2021,168310,CAR,2	4117	PCEB6517A, 8
4910,MON AUG 16 08:29:39 2021,1454699,CAR,2	4996	PC6A4F55F,14 03:08:19
4911,THU JUL 29 15:26:37 2021,3262095,TRUCK,4	4729	PC5170BF4, 4
4912,FRI AUG 20 15:31:47 2021,9094758,CAR,2	4226	PCDC5C9E2,22 08:09:28
4913,FRI AUG 20 00:44:44 2021,8885843,TRUCK,4	4091	PC2E099B4, 7
4914,SUN AUG 22 02:15:05 2021,3765165,CAR,2	4747	PC5E524A1,19 02:52:40
4915,SUN AUG  8 13:17:59 2021,3322919,CAR,2	4828	PCF712D1A,17 16:02:44
4916,MON AUG  9 16:17:15 2021,7780617,CAR,2	4944	PC41EEC34,11 05:16:49
4917,SAT JUL 31 02:27:45 2021,7163077,CAR,2	4033	PC783B5FC, 4
4918,SUN AUG  1 17:28:26 2021,3133877,TRUCK,4	4384	PC59A33DE,19 09:21:53
4919,SUN AUG 22 11:51:08 2021,3853842,VAN,2	4657	PCC591410,20 21:36:34
4920,SAT AUG  7 14:44:34 2021,7081648,CAR,2	4335	PC76935F9,16 17:01:25
4921,SUN AUG  8 13:45:51 2021,4476426,TRUCK,4	4510	PC652EEF2,29 14:00:32
4922,TUE AUG  3 22:37:56 2021,5329579,CAR,2	4467	PCF5E0389,13 06:10:52
4923,SUN AUG  8 00:24:28 2021,6468902,TRUCK,4	4383	PC4BFE950,11 13:55:42
4924,FRI JUL 30 15:44:54 2021,5007483,CAR,2	4160	PC6DC0ACF, 8
4925,THU AUG  5 00:47:18 2021,2686121,TRUCK,4	4968	PC251D4C1, 2
4926,SUN AUG 22 13:28:40 2021,4227534,CAR,2	4043	PC134F258, 5
4927,WED AUG 11 20:01:40 2021,1800171,CAR,2	4460	PCDF04952,15 03:12:39
4928,TUE AUG  3 23:01:52 2021,937168,VAN,2	4770	PC9082A17, 2
4929,THU AUG 12 17:00:06 2021,9459093,TRUCK,4	4765	PC795A0A3,11 03:11:55
4930,SUN AUG  1 11:29:38 2021,72405,CAR,2	4900	PCFE8B604,14 16:18:25
4931,MON AUG  9 03:38:41 2021,1196375,CAR,2	4087	PC2C1DA2A,17 05:04:47
4932,SAT AUG  7 07:25:25 2021,1634959,CAR,2	4645	PC14FBE4A,13 23:08:06
4933,TUE AUG 17 18:53:02 2021,4748407,CAR,2	4039	PC73BE1E2, 4
4934,WED AUG 11 12:28:29 2021,4809728,TRUCK,4	4704	PC47FBB07,30 18:56:48
4935,WED AUG 11 13:49:48 2021,2009979,VAN,2	4555	PC06A0237,21 08:59:51
4936,MON AUG  9 06:43:13 2021,777401,CAR,2	4931	PC3D30AD0,10 12:08:17
4937,WED AUG 18 12:58:31 2021,5393037,CAR,2	4988	PC46BE0B2,20 23:54:47
4938,WED AUG 18 08:17:00 2021,8901637,CAR,2	4888	PC46C55B4,17 14:45:23
4939,SUN AUG  8 16:49:37 2021,5051786,CAR,2	4051	PC3B970F2,17 20:41:42
4940,SAT JUL 31 01:43:44 2021,990091,VAN,2	4682	PCBB02F92,14 16:38:21
4941,TUE AUG  3 20:54:03 2021,9785303,VAN,2	4096	PCFA4F864, 2
4942,WED AUG 18 09:15:22 2021,953458,CAR,2	4140	PC5D4821F, 6
4943,SAT JUL 31 03:06:03 2021,7427978,TRUCK,4	4832	PC34ECAB5,31 23:59:04
4944,MON AUG 16 18:31:38 2021,9902505,CAR,2	4740	PC04EDDB4, 4
4945,THU AUG 19 12:02:58 2021,3917885,CAR,2	4241	PC7241796, 6
4946,THU AUG 12 17:47:16 2021,8924139,CAR,2	4729	PC5170BF4,22 07:02:58
4947,SUN AUG  8 16:16:57 2021,6982500,CAR,2	4105	PC43919D1, 7
4948,TUE AUG  3 12:54:03 2021,6751332,VAN,2	4677	PCA9D6EEE,19 23:12:55
4949,SUN AUG  8 15:25:24 2021,3995894,TRUCK,4	4226	PCDC5C9E2, 1
4950,SUN AUG  8 03:46:22 2021,6641198,CAR,2	4309	PC5E92F61,11 06:31:07
4951,SAT JUL 31 01:15:29 2021,6630691,CAR,2	4363	PC62E1338,17 15:26:17
4952,WED AUG 18 15:37:41 2021,8914010,CAR,2	4428	PCB616FAD, 2
4953,WED AUG  4 02:44:11 2021,4013604,CAR,2	4552	PC05BD3DF, 5
4954,THU AUG 19 16:16:36 2021,4282732,TRUCK,4	4410	PC6EFC03B, 8
4955,SAT JUL 31 14:14:02 2021,1792842,TRUCK,4	4935	PC327D635,14 05:21:11
4956,THU AUG 19 11:01:16 2021,658665,VAN,2	4507	PC11DCA73,16 08:29:39
4957,MON AUG  9 02:55:56 2021,1471875,TRUCK,4	4902	PC425C6EC,29 15:26:37
4958,WED AUG 18 09:02:32 2021,5982966,CAR,2	4061	PC3A63A79,20 15:31:47
4959,FRI AUG 13 04:34:52 2021,7529098,CAR,2	4524	PCF8BB245,20 00:44:44
4960,FRI AUG 20 13:17:22 2021,5623291,TRUCK,4	4766	PCE36658B,22 02:15:05
4961,SUN AUG 15 23:42:24 2021,2466052,CAR,2	4439	PC845CEA6, 8
4962,WED AUG  4 19:57:54 2021,9478810,CAR,2	4101	PCCC8F243, 9
4963,FRI AUG 13 23:53:08 2021,4844804,CAR,2	4394	PCD3A817A,31 02:27:45
4964,WED AUG 11 15:05:21 2021,9062504,CAR,2	4763	PCC62D342, 1
4965,TUE AUG 10 04:29:50 2021,9530895,CAR,2	4580	PC48664B7,22 11:51:08
4966,FRI AUG 20 15:12:25 2021,5171148,VAN,2	4298	PC3E474F6, 7
4967,TUE AUG 17 10:13:35 2021,561748,CAR,2	4741	PC85A4D4B, 8
4968,MON AUG  2 19:16:20 2021,9676436,TRUCK,4	4839	PCA0290AD, 3
4969,SAT AUG 21 15:43:47 2021,9780168,VAN,2	4014	PCF14D1E3, 8
4970,SUN AUG 22 00:32:31 2021,5022784,CAR,2	4399	PCCA288FE,30 15:44:54
4971,SUN AUG  8 15:51:23 2021,2509606,TRUCK,4	4117	PCEB6517A, 5
4972,TUE AUG 17 12:41:05 2021,8887507,CAR,2	4477	PCA857A23,22 13:28:40
4973,SUN AUG 15 05:47:10 2021,5573075,CAR,2	4270	PC8F72158,11 20:01:40
4974,THU AUG 12 18:11:40 2021,149406,CAR,2	4991	PC5B5C16D, 3
4975,TUE AUG 10 00:07:47 2021,1056264,TRUCK,4	4693	PCB4CDDA5,12 17:00:06
4976,THU AUG 12 13:55:02 2021,3808949,TRUCK,4	4250	PCC695DB0, 1
4977,THU AUG 12 06:12:03 2021,4480580,CAR,2	4498	PCA770E5A, 9
4978,WED AUG 18 12:23:18 2021,4601397,CAR,2	4182	PC5EBB0FA, 7
4979,SAT AUG 21 00:20:02 2021,1522216,CAR,2	4251	PCB30E45F,17 18:53:02
4980,SUN AUG  8 04:32:40 2021,9435909,VAN,2	4477	PCA857A23,11 12:28:29
4981,WED AUG  4 22:43:46 2021,5896843,TRUCK,4	4833	PC71A1452,11 13:49:48
4982,THU AUG 12 07:55:38 2021,7451623,CAR,2	4267	PCE51C5C7, 9
4983,FRI AUG 20 02:06:35 2021,2036070,TRUCK,4	4848	PCF0FC9B2,18 12:58:31
4984,THU AUG 19 22:30:47 2021,8253457,CAR,2	4832	PC34ECAB5,18 08:17:00
4985,TUE AUG 17 06:46:19 2021,554256,TRUCK,4	4599	PC800C92D, 8
4986,TUE AUG 17 20:26:52 2021,4091140,CAR,2	4144	PCAC7E4C1,31 01:43:44
4987,MON AUG  2 12:32:55 2021,4637409,CAR,2	4534	PCAD9E1F9, 3
4988,TUE AUG 10 16:04:40 2021,506435,CAR,2	4277	PC010D2A9,18 09:15:22
4989,THU AUG  5 22:31:31 2021,2995453,TRUCK,4	4079	PCF1366ED,31 03:06:03
4990,FRI AUG  6 22:19:05 2021,1776039,CAR,2	4115	PCF5D4B0A,16 18:31:38
4991,MON AUG  2 14:35:28 2021,3875305,CAR,2	4645	PC14FBE4A,19 12:02:58
4992,SAT AUG  7 04:05:47 2021,4493623,CAR,2	4551	PCCA5979C,12 17:47:16
4993,THU AUG  5 20:02:48 2021,5983173,CAR,2	4840	PC49BFB36, 8
4994,MON AUG  9 04:36:55 2021,2826928,CAR,2	4813	PCACF7982, 3
4995,SUN AUG  1 18:44:33 2021,4767446,CAR,2	4290	PC84E8CEF, 8
4996,FRI JUL 30 21:57:09 2021,6774142,CAR,2	4608	PCACD1BEE, 8
4997,WED AUG  4 22:50:00 2021,3310804,CAR,2	4105	PC43919D1,31 01:15:29
4998,WED AUG 11 06:06:15 2021,1700401,TRUCK,4	4704	PC47FBB07,18 15:37:41
4999,SAT AUG  7 06:48:15 2021,2815461,TRUCK,4	4008	PC5680D80, 4
5000,MON AUG 16 19:36:19 2021,5294773,TRUCK,4	4923	PC8A7A22A,19 16:16:36
5001,WED AUG 11 01:40:37 2021,5481161,CAR,2	4439	PC845CEA6,31 14:14:02
5002,FRI AUG 13 09:01:20 2021,5094036,CAR,2	4508	PC385C6E7,19 11:01:16
5003,SUN AUG  8 19:46:26 2021,9983710,TRUCK,4	4827	PC7D68CD9, 9
5004,THU AUG 12 23:55:23 2021,9697093,CAR,2	4605	PCEB27C63,18 09:02:32
5005,THU AUG 12 10:31:11 2021,355412,CAR,2	4688	PCCB4C86D,13 04:34:52
5006,TUE AUG  3 13:02:05 2021,23389,TRUCK,4	4556	PC18C31F6,20 13:17:22
5007,FRI AUG  6 13:39:00 2021,4463406,CAR,2	4954	PCA276EBB,15 23:42:24
5008,SAT AUG 14 22:44:49 2021,3061196,CAR,2	4422	PCF514246, 4
5009,TUE AUG 17 06:41:48 2021,4975255,CAR,2	4287	PC421D5F3,13 23:53:08
5010,THU AUG  5 15:26:36 2021,7883382,CAR,2	4595	PC64281F6,11 15:05:21
5011,MON AUG 16 09:20:44 2021,5967111,CAR,2	4359	PCB27CFF1,10 04:29:50
5012,TUE AUG 17 16:20:44 2021,1898135,CAR,2	4433	PC1DEB043,20 15:12:25
5013,TUE AUG  3 01:36:33 2021,9860680,CAR,2	4539	PC684859B,17 10:13:35
5014,TUE AUG 17 22:58:31 2021,7318496,CAR,2	4507	PC11DCA73, 2
5015,SUN AUG 22 14:14:32 2021,8399951,TRUCK,4	4241	PC7241796,21 15:43:47
5016,SUN AUG 15 02:17:49 2021,2039279,VAN,2	4847	PCD546332,22 00:32:31
5017,SAT JUL 31 01:25:51 2021,5967985,CAR,2	4863	PCA8F9E50, 8
5018,FRI AUG 20 08:21:05 2021,2524951,CAR,2	4464	PC7C8FDDB,17 12:41:05
5019,SAT AUG  7 00:03:46 2021,9624402,CAR,2	4841	PCE45DE8D,15 05:47:10
5020,SUN AUG 15 10:24:42 2021,8917894,VAN,2	4209	PC494D54E,12 18:11:40
5021,FRI AUG  6 17:26:53 2021,6922687,CAR,2	4818	PCF243BF3,10 00:07:47
5022,WED AUG 18 17:50:53 2021,9407373,CAR,2	4903	PCC3BCE65,12 13:55:02
5023,SAT AUG  7 18:34:08 2021,4973381,CAR,2	4379	PC87C8BC4,12 06:12:03
5024,TUE AUG 17 11:06:28 2021,9934355,CAR,2	4124	PC3338D42,18 12:23:18
5025,THU AUG 12 15:19:26 2021,1576125,TRUCK,4	4263	PCD6DBA1D,21 00:20:02
5026,TUE AUG  3 07:26:24 2021,4933811,CAR,2	4738	PC06E9A80, 8
5027,SUN AUG  1 07:03:28 2021,5863364,CAR,2	4510	PC652EEF2, 4
5028,SAT AUG 14 05:30:02 2021,3833999,CAR,2	4650	PC544AE70,12 07:55:38
5029,TUE AUG 17 04:01:58 2021,7688864,CAR,2	4057	PC4B0DCD2,20 02:06:35
5030,MON AUG 16 22:23:31 2021,6480001,CAR,2	4893	PC3743587,19 22:30:47
5031,TUE AUG 17 17:07:02 2021,9702127,CAR,2	4015	PC524833E,17 06:46:19
5032,SUN AUG  1 12:04:49 2021,7364891,CAR,2	4436	PC0CF9451,17 20:26:52
5033,SUN AUG  1 09:45:45 2021,3211151,CAR,2	4901	PCE32D2F9, 2
5034,FRI AUG 20 05:16:14 2021,9767201,VAN,2	4885	PC5083F35,10 16:04:40
5035,MON AUG  2 22:34:27 2021,6146629,TRUCK,4	4657	PCC591410, 5
5036,MON AUG  9 16:33:25 2021,5464159,CAR,2	4827	PC7D68CD9, 6
5037,THU AUG  5 02:54:30 2021,8527473,CAR,2	4556	PC18C31F6, 2
5038,FRI JUL 30 19:30:18 2021,1938378,CAR,2	4191	PCCC28F87, 7
5039,THU AUG 19 18:43:50 2021,2062442,CAR,2	4633	PC974552B, 5
5040,FRI AUG 20 19:34:16 2021,7508459,CAR,2	4514	PC374C341, 9
5041,THU AUG 19 13:26:32 2021,7806051,TRUCK,4	4743	PCE6EEF2E, 1
5042,TUE AUG 17 06:27:34 2021,4538431,CAR,2	4153	PC88C655C,30 21:57:09
5043,FRI AUG 13 09:08:11 2021,3193522,CAR,2	4905	PCE1EA438, 4
5044,MON AUG 16 06:57:47 2021,1004333,CAR,2	4471	PC7E4F42A,11 06:06:15
5045,FRI AUG 20 19:29:29 2021,3061025,CAR,2	4783	PC9889263, 7
5046,SAT AUG 14 21:32:21 2021,1778331,CAR,2	4738	PC06E9A80,16 19:36:19
5047,TUE AUG 10 02:44:40 2021,6674198,CAR,2	4126	PC74CE451,11 01:40:37
5048,FRI AUG 20 12:25:10 2021,5997222,CAR,2	4190	PCDFC1E11,13 09:01:20
5049,SUN AUG 15 13:20:19 2021,5164734,VAN,2	4375	PCAE085FE, 8
5050,TUE AUG 17 02:25:41 2021,774900,CAR,2	4401	PC0606D6A,12 23:55:23
5051,SUN AUG 22 13:57:36 2021,9879378,VAN,2	4150	PCC8441A8,12 10:31:11
5052,SAT AUG  7 19:14:32 2021,8195092,VAN,2	4812	PC22D9C6D, 3
5053,MON AUG  2 12:01:17 2021,3738865,CAR,2	4241	PC7241796, 6
5054,SUN AUG 22 15:50:47 2021,5471103,CAR,2	4473	PC51FDD60,14 22:44:49
5055,SUN AUG 15 22:19:09 2021,3660843,VAN,2	4506	PCB24B68E,17 06:41:48
5056,SUN AUG  1 19:42:02 2021,897726,CAR,2	4643	PC6713209, 5
5057,THU AUG 12 09:15:22 2021,5712196,CAR,2	4167	PC8453073,16 09:20:44
5058,SUN AUG 22 17:04:52 2021,2389471,VAN,2	4391	PCCFD9AB6,17 16:20:44
5059,TUE AUG 17 14:27:44 2021,1861658,TRUCK,4	4003	PC83F544D, 3
5060,SUN AUG 15 20:01:31 2021,8074232,VAN,2	4389	PC7688C61,17 22:58:31
5061,TUE AUG  3 00:45:25 2021,4951911,CAR,2	4678	PCD175301,22 14:14:32
5062,FRI AUG 20 20:07:48 2021,4438053,CAR,2	4901	PCE32D2F9,15 02:17:49
5063,FRI AUG 20 21:31:19 2021,9451710,CAR,2	4718	PC81E83B9,31 01:25:51
5064,SAT AUG  7 09:55:06 2021,6778928,CAR,2	4531	PC857F4A0,20 08:21:05
5065,SUN AUG 15 13:40:50 2021,26613,VAN,2	4379	PC87C8BC4, 7
5066,WED AUG 11 01:17:55 2021,6817980,CAR,2	4819	PC454F09B,15 10:24:42
5067,SAT AUG  7 00:56:26 2021,9745041,CAR,2	4554	PC23BA77A, 6
5068,THU AUG 12 05:28:55 2021,1839974,CAR,2	4283	PC953B572,18 17:50:53
5069,SAT JUL 31 23:34:48 2021,83863,CAR,2	4633	PC974552B, 7
5070,SAT AUG 14 11:33:30 2021,364420,CAR,2	4476	PC439FA2D,17 11:06:28
5071,WED AUG 18 15:15:58 2021,5057488,TRUCK,4	4846	PCBABD060,12 15:19:26
5072,TUE AUG  3 19:36:18 2021,9933311,CAR,2	4736	PC6A65941, 3
5073,FRI AUG 13 17:53:23 2021,7009460,CAR,2	4659	PC5549650, 1
5074,SUN AUG 15 00:51:21 2021,5020802,CAR,2	4528	PC1269226,14 05:30:02
5075,SUN AUG  1 06:07:28 2021,2017857,CAR,2	4762	PC1A3D20B,17 04:01:58
5076,THU AUG  5 15:55:01 2021,8825698,CAR,2	4546	PCEF3EBBC,16 22:23:31
5077,WED AUG  4 14:41:37 2021,3081632,CAR,2	4965	PCA0BAE0F,17 17:07:02
5078,WED AUG  4 02:17:43 2021,7294315,CAR,2	4005	PCB3DF742, 1
5079,SAT JUL 31 22:57:11 2021,6404517,CAR,2	4138	PC79E328A, 1
5080,TUE AUG 10 13:19:05 2021,7068921,CAR,2	4321	PC591BDF7,20 05:16:14
5081,FRI AUG  6 12:37:28 2021,7919181,VAN,2	4532	PC8DD921E, 2
5082,THU AUG 19 03:08:07 2021,3482490,TRUCK,4	4047	PC6D105CF, 9
5083,FRI AUG  6 20:02:19 2021,5796213,CAR,2	4123	PCDE850D8, 5
5084,TUE AUG 17 01:15:01 2021,7238098,CAR,2	4980	PCBD5C822,30 19:30:18
5085,SUN AUG 15 11:40:54 2021,5908130,VAN,2	4698	PC8BCEB19,19 18:43:50
5086,FRI AUG  6 20:40:29 2021,7110175,TRUCK,4	4189	PC7655FC1,20 19:34:16
5087,FRI JUL 30 10:21:05 2021,2331580,CAR,2	4352	PC99B9343,19 13:26:32
5088,SAT AUG  7 06:21:51 2021,4839987,TRUCK,4	4000	PC69C7DF3,17 06:27:34
5089,WED AUG  4 05:07:00 2021,682665,VAN,2	4760	PC161AC8D,13 09:08:11
5090,MON AUG 16 18:28:20 2021,5470491,CAR,2	4399	PCCA288FE,16 06:57:47
5091,SUN AUG  8 23:23:00 2021,241190,CAR,2	4900	PCFE8B604,20 19:29:29
5092,SAT AUG 14 06:00:07 2021,7520661,CAR,2	4015	PC524833E,14 21:32:21
5093,FRI JUL 30 16:22:20 2021,9572038,CAR,2	4872	PC5B45CE7,10 02:44:40
5094,FRI AUG 13 14:08:52 2021,648281,CAR,2	4905	PCE1EA438,20 12:25:10
5095,SUN AUG 15 01:18:58 2021,3024170,CAR,2	4980	PCBD5C822,15 13:20:19
5096,SUN AUG  1 13:55:50 2021,2904897,CAR,2	4250	PCC695DB0,17 02:25:41
5097,FRI AUG  6 09:21:12 2021,7458210,TRUCK,4	4668	PCBB055C6,22 13:57:36
5098,TUE AUG  3 00:50:49 2021,1565682,CAR,2	4449	PCAACD453, 7
5099,FRI AUG 13 00:32:54 2021,5581458,CAR,2	4739	PC07289CF, 2
5100,THU AUG  5 10:05:33 2021,3206847,CAR,2	4560	PC5030572,22 15:50:47
5101,SUN AUG 22 18:15:54 2021,3079578,TRUCK,4	4175	PC08EA270,15 22:19:09
5102,MON AUG 16 09:39:55 2021,8053124,TRUCK,4	4950	PC4F71E72, 1
5103,WED AUG  4 06:11:58 2021,4611288,CAR,2	4520	PC8140983,12 09:15:22
5104,THU AUG 19 16:05:03 2021,7987112,CAR,2	4448	PC19F3DBB,22 17:04:52
5105,SAT JUL 31 09:56:46 2021,8753258,VAN,2	4051	PC3B970F2,17 14:27:44
5106,SAT AUG  7 10:15:10 2021,1952669,TRUCK,4	4723	PC20BD6E6,15 20:01:31
5107,SUN AUG  8 01:42:18 2021,1771697,VAN,2	4500	PC548BDC0, 3
5108,WED AUG 18 18:31:05 2021,3753085,CAR,2	4644	PC411FDC0,20 20:07:48
5109,SAT AUG  7 05:35:06 2021,1558629,VAN,2	4654	PCBA5D8AB,20 21:31:19
5110,MON AUG 16 17:23:32 2021,786106,CAR,2	4557	PC6C80A46, 7
5111,SUN AUG 22 09:44:47 2021,8858266,TRUCK,4	4151	PC0AB2B55,15 13:40:50
5112,TUE AUG 17 17:24:29 2021,5224427,CAR,2	4105	PC43919D1,11 01:17:55
5113,SAT JUL 31 16:29:56 2021,839218,CAR,2	4979	PC6F36B7A, 7
